	U	pvalue	MoreIn	qvalue	Pathways
EC:1.14.13.127	3192.0	0.3161578985263349	skin	0.39067691793635495	
EC:1.14.13.129	3164.0	0.35210802293076837	swab	0.42744555110608035	
EC:1.14.13.133	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:1.14.13.141	922.0	0.018487704692062207	swab	0.03456748281146946	
EC:1.14.13.142	1337.0	0.17467025738287734	swab	0.23557356906807983	
EC:1.14.13.148	609.0	1.1893448808050658e-08	swab	1.0058902676535736e-07	
EC:1.14.13.149	2525.0	0.005585997675416832	swab	0.012081343809622452	Phenylalanine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.14.13.151	46.0	0.0017205620157967293	swab	0.004309463877973306	
EC:1.14.13.163	0.0	0.0009815397525216685	swab	0.002611335237119215	Nicotinate and nicotinamide metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.14.13.165	1281.0	1.891940866353517e-05	swab	7.621208122655693e-05	
EC:1.14.13.172	559.0	1.2798933766776954e-07	skin	8.946705662462714e-07	Microbial metabolism in diverse environments;Naphthalene degradation;Metabolic pathways
EC:1.14.13.180	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:1.14.13.2	3261.0	0.41255276134144836	swab	0.4886214598612171	
EC:1.14.13.20	1639.0	0.07235319798474231	swab	0.11110085462265887	
EC:1.14.13.22	2172.0	0.0003250476793447284	swab	0.0009876093552817812	Caprolactam degradation;Microbial metabolism in diverse environments
EC:1.14.13.25	0.0	0.017960477526078766	swab	0.033640509131595865	Microbial metabolism in diverse environments;Methane metabolism;Metabolic pathways
EC:1.14.13.40	2424.0	0.0035257740568217346	swab	0.008057297764467617	Microbial metabolism in diverse environments;Aminobenzoate degradation
EC:1.14.13.50	873.0	0.020309332754498692	swab	0.03737784375790677	Microbial metabolism in diverse environments;Chlorocyclohexane and chlorobenzene degradation;Metabolic pathways;Fluorobenzoate degradation
EC:1.14.13.59	3316.0	0.6014476186349333	swab	0.6655439504708341	
EC:1.14.13.7	1678.0	0.13708005739219595	swab	0.19341308889307857	
EC:1.14.13.70	153.0	1.4302528315321105e-07	swab	9.93282729430904e-07	
EC:1.14.13.81	759.0	4.5451450872850537e-10	skin	5.555465909544417e-09	Porphyrin and chlorophyll metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.14.13.82	2733.0	0.02644825589460189	swab	0.046948397807928165	Microbial metabolism in diverse environments;Aminobenzoate degradation
EC:1.14.13.83	3436.0	0.7223328901784232	swab	0.7760271482127811	
EC:1.14.13.84	874.0	0.7627849206417023	swab	0.8073215958696691	
EC:1.14.13.9	2332.0	0.1968294566201818	swab	0.2578188657137593	
EC:1.14.14.1	1929.0	0.001236422398957637	skin	0.0032331387669564614	Drug metabolism - cytochrome P450;Caffeine metabolism;Fatty acid degradation;Retinol metabolism;Tryptophan metabolism;Metabolism of xenobiotics by cytochrome P450;Steroid hormone biosynthesis;Microbial metabolism in diverse environments;Linoleic acid metabolism;Metabolic pathways;Arachidonic acid metabolism;Biosynthesis of secondary metabolites;Aminobenzoate degradation
EC:1.14.14.12	1622.0	0.7132287608306445	swab	0.7685623775399236	
EC:1.14.14.5	3465.0	0.780674499044725	swab	0.8225924893875205	
EC:1.14.14.9	2375.0	0.002293541354072882	swab	0.005524645221128261	Tyrosine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.14.15.13	0.0	0.011718685599768628	swab	0.023448333487282598	
EC:1.14.15.3	1938.0	1.5063652647033706e-05	skin	6.268706811674143e-05	Caprolactam degradation;Fatty acid degradation
EC:1.14.15.7	2650.0	0.7953076558827823	swab	0.835952371465981	
EC:1.14.15.9	264.0	6.414400942664031e-05	swab	0.00022863085051608647	Carotenoid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.14.16.1	2844.0	0.054202493667110364	skin	0.08743524430916219	
EC:1.14.16.2	299.0	0.4283431834865046	swab	0.5045297739414281	
EC:1.14.17.3	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:1.14.18.1	108.0	1.819012786222972e-08	swab	1.4964878268195914e-07	Tyrosine metabolism;Isoquinoline alkaloid biosynthesis;Betalain biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.14.18.3	75.0	0.1592244176320513	swab	0.2184612118761756	
EC:1.14.19.1	3009.0	0.1368390070155048	swab	0.19332802906615904	
EC:1.14.19.2	3428.0	0.9490375774718321	swab	0.9613894737356229	
EC:1.14.19.20	0.0	0.00043777719457466354	swab	0.001286271180213194	Biosynthesis of antibiotics;Steroid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.14.19.3	2944.0	0.0969076768770201	swab	0.14444984030658256	
EC:1.14.19.9	3150.0	0.7184785633358095	swab	0.7726624670564588	
EC:1.14.99.1	0.0	0.0002930525201924893	swab	0.0008967658665117805	Metabolic pathways;Arachidonic acid metabolism
EC:1.14.99.39	75.0	0.1592244176320513	swab	0.2184612118761756	
EC:1.14.99.44	394.0	0.007219621030991539	swab	0.015229555606795762	Carotenoid biosynthesis
EC:1.14.99.46	759.0	5.953570285165695e-11	skin	8.905375412566029e-10	Pyrimidine metabolism;Metabolic pathways
EC:1.14.99.48	538.0	3.536963886315019e-07	swab	2.278784865309586e-06	Porphyrin and chlorophyll metabolism;Biosynthesis of secondary metabolites
EC:1.14.99.50	2027.0	0.0009639030223577185	skin	0.00258046128263224	Metabolic pathways;Histidine metabolism
EC:1.15.1.1	1142.0	1.2058281690133023e-10	swab	1.695089488433058e-09	
EC:1.15.1.2	719.0	2.86454998498987e-13	skin	9.426572950605125e-12	
EC:1.16.1.1	1292.0	7.121096754237382e-09	skin	6.373232618122913e-08	
EC:1.16.1.3	2323.0	0.5957486414094757	swab	0.6599204267088911	
EC:1.16.1.9	438.0	0.01402422937412011	swab	0.02742031684757122	
EC:1.16.3.1	3025.0	0.14839132933278115	skin	0.205976024297741	
EC:1.16.3.2	1817.0	5.420743787243916e-06	swab	2.5652590621492778e-05	
EC:1.16.8.1	83.0	1.52356809281649e-06	swab	8.271350635874295e-06	Porphyrin and chlorophyll metabolism;Metabolic pathways
EC:1.17.1.1	3185.0	0.46855754896617796	swab	0.5419410847201431	
EC:1.17.1.2	2970.0	0.11159008868542124	skin	0.1615667002834728	
EC:1.17.1.4	2258.0	0.0005029581048271895	swab	0.00144600455137817	Microbial metabolism in diverse environments;Purine metabolism;Metabolic pathways
EC:1.17.1.8	3181.0	0.30228087574651885	swab	0.37657471940699117	
EC:1.17.2.1	812.0	3.865452445346373e-09	swab	3.579308563028525e-08	Nicotinate and nicotinamide metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.17.3.2	58.0	0.0149661863394141	swab	0.02891840341464025	Drug metabolism - other enzymes;Caffeine metabolism;Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways
EC:1.17.4.1	2683.0	0.018664927586998458	swab	0.034807567662240364	Pyrimidine metabolism;Glutathione metabolism;Drug metabolism - other enzymes;Purine metabolism;Metabolic pathways
EC:1.17.4.2	1320.0	2.422857919954515e-09	skin	2.355678677628503e-08	
EC:1.17.7.1	3073.0	0.18752036496817026	swab	0.24698649055844593	
EC:1.17.7.3	3073.0	0.18752036496817026	swab	0.24698649055844593	
EC:1.17.99.1	739.0	0.2704597185865012	swab	0.34214756367439214	
EC:1.17.99.6	2167.0	0.0001988359672059879	swab	0.0006227088343391041	
EC:1.18.1.1	2375.0	0.04333053929969476	swab	0.07173686034214172	
EC:1.18.1.2	2942.0	0.09584548012379672	skin	0.14316583937486116	
EC:1.18.1.3	1234.0	5.84219268577967e-10	skin	6.86618140378171e-09	Fatty acid degradation
EC:1.18.1.7	988.0	0.0965824916645466	swab	0.14416605001428134	
EC:1.18.6.1	711.0	2.0618383114294563e-09	skin	2.0417926611794478e-08	Microbial metabolism in diverse environments;Nitrogen metabolism;Chloroalkane and chloroalkene degradation;Metabolic pathways
EC:1.2.1.10	1479.0	2.9406038748064874e-08	skin	2.3469968985862225e-07	Pyruvate metabolism;Phenylalanine metabolism;Xylene degradation;Butanoate metabolism;Microbial metabolism in diverse environments;Dioxin degradation;Metabolic pathways;Benzoate degradation
EC:1.2.1.11	2478.0	0.0037822033654798743	skin	0.008551937630826057	Biosynthesis of secondary metabolites;Monobactam biosynthesis;Glycine, serine and threonine metabolism;Biosynthesis of antibiotics;Microbial metabolism in diverse environments;Lysine biosynthesis;Cysteine and methionine metabolism;Metabolic pathways
EC:1.2.1.12	2675.0	0.017626556712597878	skin	0.033573646311885	Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Carbon fixation in photosynthetic organisms;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Metabolic pathways
EC:1.2.1.16	3458.0	0.7664643476043889	skin	0.8096134516176731	
EC:1.2.1.18	2692.0	0.019896707181673887	swab	0.03675220782521627	Propanoate metabolism;beta-Alanine metabolism;Metabolic pathways;Inositol phosphate metabolism
EC:1.2.1.19	864.0	5.2588429135193164e-08	swab	4.0608898888150966e-07	Lysine degradation;Microbial metabolism in diverse environments;Arginine and proline metabolism;Metabolic pathways;beta-Alanine metabolism
EC:1.2.1.2	1327.0	2.714186054646486e-09	swab	2.6269882221216443e-08	
EC:1.2.1.20	3402.0	0.6559553914069076	skin	0.7173254510324005	
EC:1.2.1.21	2534.0	0.6356794108939994	swab	0.6987246967637537	
EC:1.2.1.22	2468.0	0.3955388664708325	swab	0.47264883059795315	
EC:1.2.1.24	1367.0	0.0061791483476051675	swab	0.013256969223197045	Butanoate metabolism;Nicotinate and nicotinamide metabolism;Alanine, aspartate and glutamate metabolism;Metabolic pathways
EC:1.2.1.26	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:1.2.1.27	2692.0	0.019896707181673887	swab	0.03675220782521627	Valine, leucine and isoleucine degradation;Metabolic pathways;Propanoate metabolism
EC:1.2.1.28	1900.0	0.00015493254922552887	swab	0.0004924230650719261	Xylene degradation;Microbial metabolism in diverse environments;Aminobenzoate degradation;Metabolic pathways;Toluene degradation
EC:1.2.1.3	1003.0	9.951735834454823e-12	swab	1.9709965694350804e-10	Pyruvate metabolism;Valine, leucine and isoleucine degradation;Glycerolipid metabolism;Tryptophan metabolism;Fatty acid degradation;Chloroalkane and chloroalkene degradation;Glycolysis / Gluconeogenesis;beta-Alanine metabolism;Arginine and proline metabolism;Biosynthesis of antibiotics;Lysine degradation;Limonene and pinene degradation;Microbial metabolism in diverse environments;Metabolic pathways;Insect hormone biosynthesis;Ascorbate and aldarate metabolism;Histidine metabolism;Biosynthesis of secondary metabolites
EC:1.2.1.32	1426.0	4.52015668142965e-07	swab	2.835371009260417e-06	Tryptophan metabolism
EC:1.2.1.38	1333.0	2.990821900741118e-09	swab	2.8432746869712227e-08	Biosynthesis of antibiotics;Metabolic pathways;Arginine biosynthesis;Biosynthesis of secondary metabolites
EC:1.2.1.39	2414.0	0.004775530531939306	swab	0.010563453782645477	Phenylalanine metabolism;Microbial metabolism in diverse environments;Metabolic pathways;Styrene degradation
EC:1.2.1.4	3475.0	0.9240499732188423	swab	0.9421081471473326	
EC:1.2.1.41	1060.0	2.8129302755940463e-11	skin	4.664230898833848e-10	Biosynthesis of antibiotics;Carbapenem biosynthesis;Arginine and proline metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.2.1.43	942.0	6.818333822870502e-07	swab	4.096746080651687e-06	
EC:1.2.1.46	2496.0	0.009355745468891308	skin	0.01916852448080317	
EC:1.2.1.5	0.0	1.2290322210248409e-05	swab	5.205742417370564e-05	Phenylalanine metabolism;Biosynthesis of secondary metabolites;Drug metabolism - cytochrome P450;Glycolysis / Gluconeogenesis;Metabolism of xenobiotics by cytochrome P450;Microbial metabolism in diverse environments;Metabolic pathways;Tyrosine metabolism;beta-Alanine metabolism;Histidine metabolism
EC:1.2.1.54	1378.0	0.00127182097890527	swab	0.003305097479887393	Arginine and proline metabolism;Metabolic pathways
EC:1.2.1.59	556.0	3.2570929704144578e-09	swab	3.055667484086195e-08	Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Carbon fixation in photosynthetic organisms;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Metabolic pathways
EC:1.2.1.60	3080.0	0.47668616210925396	swab	0.5490746907655866	
EC:1.2.1.65	0.0	0.002217721464237049	swab	0.0053480340608828055	Microbial metabolism in diverse environments;Naphthalene degradation;Metabolic pathways
EC:1.2.1.68	2130.0	0.00013420691940502967	swab	0.0004369385092958272	Phenylpropanoid biosynthesis
EC:1.2.1.70	2968.0	0.11040169877056655	skin	0.16010117536965549	
EC:1.2.1.71	3513.0	0.8798548460272481	swab	0.909183340894823	
EC:1.2.1.72	2814.0	0.1106928453263079	swab	0.16041463153995433	
EC:1.2.1.75	381.0	0.18338587145939333	swab	0.2419878957752266	
EC:1.2.1.77	232.0	0.11256518346576906	swab	0.1627971111786883	
EC:1.2.1.78	0.0	3.789619441580871e-06	swab	1.8464683338363286e-05	Microbial metabolism in diverse environments;Polycyclic aromatic hydrocarbon degradation
EC:1.2.1.79	3402.0	0.6559553914069076	skin	0.7173254510324005	
EC:1.2.1.8	2931.0	0.0901689400202284	swab	0.1357293192844958	
EC:1.2.1.80	31.0	1.5021513881750895e-11	skin	2.722967643480099e-10	
EC:1.2.1.81	713.0	0.028756102283129404	swab	0.05012983111948965	
EC:1.2.1.85	1426.0	4.52015668142965e-07	swab	2.835371009260417e-06	Xylene degradation;Microbial metabolism in diverse environments;Metabolic pathways;Benzoate degradation
EC:1.2.1.87	1898.0	0.5474793971365184	swab	0.6163465423552699	
EC:1.2.1.88	2479.0	0.003814284994743852	swab	0.008615370225720275	Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;Metabolic pathways
EC:1.2.1.9	2313.0	0.006390862683226126	swab	0.013588524134613004	Microbial metabolism in diverse environments;Pentose phosphate pathway;Metabolic pathways;Glycolysis / Gluconeogenesis
EC:1.2.1.91	2334.0	0.0015807744811125299	swab	0.00397797248835259	Phenylalanine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.2.3.3	398.0	1.7597501398952272e-05	swab	7.197142541560021e-05	Pyruvate metabolism;Metabolic pathways
EC:1.2.4.1	3171.0	0.29002235131029686	swab	0.3627823447091959	
EC:1.2.4.2	1402.0	8.970582618574364e-09	swab	7.744949818184676e-08	Biosynthesis of secondary metabolites;Tryptophan metabolism;Lysine degradation;Microbial metabolism in diverse environments;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:1.2.4.4	1975.0	2.340671021830275e-05	swab	9.220433362237491e-05	Biosynthesis of antibiotics;Valine, leucine and isoleucine degradation;Biosynthesis of secondary metabolites;Metabolic pathways;Propanoate metabolism
EC:1.2.5.1	3196.0	0.3983488332224303	swab	0.4752192717583817	
EC:1.2.7.1	3414.0	0.6791066340140526	swab	0.7384896238719159	
EC:1.2.7.11	1079.0	3.9574705826115424e-11	swab	6.224286453092713e-10	Pyruvate metabolism;Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Butanoate metabolism;Microbial metabolism in diverse environments;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:1.2.7.3	1034.0	1.756012715795145e-11	swab	3.1042241314758806e-10	Microbial metabolism in diverse environments;Carbon fixation pathways in prokaryotes;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:1.2.7.4	630.0	0.054262660447953866	swab	0.08746633812974627	
EC:1.2.7.5	3229.0	0.36585354982129703	swab	0.4421247135976013	
EC:1.2.7.7	4.0	1.3261018701143407e-05	swab	5.5618272552442646e-05	Valine, leucine and isoleucine degradation;Metabolic pathways
EC:1.2.7.8	2854.0	0.057604369504440964	swab	0.09188347976882866	
EC:1.2.98.1	1063.0	0.7860115343598513	swab	0.8274009212577371	
EC:1.2.99.2	1926.0	1.3031393264530034e-05	swab	5.476257405271069e-05	
EC:1.2.99.5	1296.0	0.0004132408567951748	swab	0.0012276697120623319	
EC:1.2.99.7	7.0	0.463071015014588	swab	0.5371523324925183	
EC:1.2.99.8	0.0	1.2290322210248409e-05	swab	5.205742417370564e-05	Microbial metabolism in diverse environments;Metabolic pathways;Pentose phosphate pathway
EC:1.20.1.1	0.0	0.00043777719457466354	swab	0.001286271180213194	
EC:1.20.4.1	3477.0	0.8052035458639589	skin	0.8450802368371769	
EC:1.20.4.3	3131.0	0.5691430499211381	swab	0.6360485808679803	
EC:1.20.9.1	10.0	0.1386406338132186	swab	0.19497193670379656	
EC:1.21.4.1	530.0	0.001745421931258886	swab	0.004361515783834997	Arginine and proline metabolism;Metabolic pathways
EC:1.21.4.2	535.0	0.4407571178182137	swab	0.5168747121782671	
EC:1.21.4.4	358.0	0.3474838358274869	swab	0.42325394421772916	
EC:1.21.98.1	1275.0	8.979651963112668e-09	swab	7.744949818184676e-08	Ubiquinone and other terpenoid-quinone biosynthesis;Biosynthesis of secondary metabolites
EC:1.3.1.1	2293.0	0.0007082572348233404	swab	0.0019649315503075552	Pyrimidine metabolism;Pantothenate and CoA biosynthesis;beta-Alanine metabolism;Metabolic pathways
EC:1.3.1.10	1394.0	7.911141055449858e-09	swab	6.992533354383159e-08	Metabolic pathways;Fatty acid biosynthesis;Biotin metabolism
EC:1.3.1.101	66.0	0.3957522466577532	swab	0.47264883059795315	
EC:1.3.1.104	527.0	2.659800248617264e-07	swab	1.75596071968899e-06	
EC:1.3.1.106	824.0	3.292169663814046e-13	skin	1.0205725957823543e-11	Porphyrin and chlorophyll metabolism;Metabolic pathways
EC:1.3.1.12	1152.0	1.4354842925751133e-10	swab	1.9809683237536563e-09	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Novobiocin biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.3.1.14	3195.0	0.3200139958649789	swab	0.3947577492244463	
EC:1.3.1.22	106.0	0.0006187921598376908	swab	0.0017461694325762805	Steroid hormone biosynthesis;Brassinosteroid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.3.1.24	125.0	2.518190162634685e-11	skin	4.2513124697359687e-10	Porphyrin and chlorophyll metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:1.3.1.25	1515.0	1.951158080545885e-05	skin	7.800985297733921e-05	Microbial metabolism in diverse environments;Metabolic pathways;Benzoate degradation;Fluorobenzoate degradation
EC:1.3.1.28	2670.0	0.08586181535280711	swab	0.129977652540449	
EC:1.3.1.29	0.0	0.002217721464237049	swab	0.0053480340608828055	Microbial metabolism in diverse environments;Polycyclic aromatic hydrocarbon degradation;Metabolic pathways;Naphthalene degradation
EC:1.3.1.31	0.0	5.255295360476943e-08	swab	4.0608898888150966e-07	Phenylalanine metabolism;Microbial metabolism in diverse environments;Metabolic pathways
EC:1.3.1.32	50.0	5.3511465107094877e-08	swab	4.1173030166933796e-07	Fluorobenzoate degradation;Microbial metabolism in diverse environments;Chlorocyclohexane and chlorobenzene degradation;Metabolic pathways;Benzoate degradation;Toluene degradation
EC:1.3.1.33	959.0	0.0009570443326118949	swab	0.0025653105607228613	Porphyrin and chlorophyll metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
